50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.654967,,,,,,,,,,,,,64c8313a-05e5-4ee4-8cf9-b9427b5896ed,3262,,"[62.1, 51.0]",3906390,92,,,,,0.6834798,,Right Foot,,,,"[81.5, 66.8]",,Ground Pass,,25.019993,,,,Oihane Hernández Zurbano,,,,,,,2,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,177,Spain Women's,863,['86e862af-8c21-426e-865f-6fd16ad8d36c'],52,,,,,,,,,,,,,,,Spain Women's,863,00:47:52.194,Pass,
,,,,,,,,,,,,,,,,,,1.57207,,,,,,,,,,,,,7da2b3bf-7b76-4598-816a-98e299984b57,3265,,"[104.7, 60.8]",3906390,92,,,,,-1.2166382,,Right Foot,True,,,"[113.5, 37.0]",,Ground Pass,,25.37479,,Incomplete,,Salma Paralluelo Ayingono,,,,,,,2,Regular Play,Oihane Hernández Zurbano,49889.0,Right Wing,177,Spain Women's,863,"['35401bc4-1e02-4121-bc3a-0ce10b114c23', 'baf4a4f3-a5ea-4ea9-afc2-968b76afe904']",56,,,,,,,,,,,,,,,Spain Women's,863,00:47:56.854,Pass,
,,,,,,,,,,,,,,,,,,2.776322,,,,,,,,,,,,,922652ae-8905-4816-92fe-ef6fa47e5884,3276,,"[16.7, 76.5]",3906390,93,,,,,-0.037020117,,Right Foot,,,,"[24.8, 76.2]",,High Pass,,8.105554,,,,Chloe Kelly,,,,,,,2,Regular Play,Lauren James,31531.0,Center Attacking Midfield,177,Spain Women's,863,['027e415a-1ff0-41fc-962b-2ed9096d2cae'],8,,,,,,,,,,,,,,,England Women's,865,00:48:08.814,Pass,
,,,,,,,,,,,,,,,,,,3.92161,,,,,,,,,,,,,35c120fb-c81b-4824-920b-1512ff025344,3280,,"[30.4, 76.3]",3906390,93,,,,,-0.71977824,,Right Foot,,,,"[67.7, 43.6]",,High Pass,,49.604233,,Incomplete,,Bethany England,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Left Wing Back,177,Spain Women's,863,"['a5957abb-1563-4aae-961a-3cd9c88cf384', 'd50cfc6c-2abb-48a3-b32c-c54745191697']",11,,,,,,,,,,,,,,,England Women's,865,00:48:11.898,Pass,
,,,,,,,,,,,,,,,,,,2.250944,,,,,,,,,,,,,83123468-3018-46c2-8c6d-a0e915a3eb24,3284,,"[53.3, 44.8]",3906390,93,,,,,-0.6063829,,Right Foot,,,,"[84.3, 23.3]",,High Pass,,37.725986,,,,Salma Paralluelo Ayingono,,,,,,,2,Regular Play,Ivana Andrés Sanz,49831.0,Right Center Back,177,Spain Women's,863,['99a98413-95ee-4f1c-be03-543482776486'],18,,,,,,,,,,,,,,,Spain Women's,863,00:48:18.074,Pass,
,,,,,,,,,,,,,,,,,,1.23985,,,,,,,,,,,,,139e61c6-be6e-4030-b689-810b0b414e43,3288,,"[84.8, 24.9]",3906390,93,,,,,0.6998929,,Left Foot,,,,"[86.7, 26.5]",,Ground Pass,,2.4839485,,Incomplete,,Jennifer Hermoso Fuentes,,,,,,,2,Regular Play,Salma Paralluelo Ayingono,222682.0,Left Wing,177,Spain Women's,863,"['9404498e-e705-485e-87d5-8945822c2b18', 'f34ff452-6e9f-48b4-8f72-1f5d1f315a62']",21,,,,,,,,,,,,,,,Spain Women's,863,00:48:21.211,Pass,
,,,,,,,,,,,,,,,,,,0.773555,,,,,,,,,,,,,5daf3e3d-373b-445d-8a9d-4721f3655742,3292,,"[28.8, 47.2]",3906390,93,,,,,-0.8928958,,Right Foot,,,,"[35.0, 39.5]",,Ground Pass,,9.885848,,,,Keira Walsh,,,,,,,2,Regular Play,Jessica Carter,19422.0,Center Back,178,England Women's,865,['8e154914-1d59-451a-90d0-e256686852eb'],23,,,,,,,,,,,,,,,England Women's,865,00:48:23.572,Pass,
,,,,,,,,,,,,,,,,,,1.475399,,,,,,,,,,,,,0b067a38-8bb8-4c43-9e17-103a1e5b4586,3295,,"[35.0, 37.3]",3906390,93,,,,,-1.9936502,,Right Foot,,,,"[29.6, 25.3]",,Ground Pass,,13.159027,,,,Alex Greenwood,,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,178,England Women's,865,['2e1502d5-055f-4279-80af-19c163c3c6bd'],25,,,,,,,,,,,,,,,England Women's,865,00:48:25.536,Pass,
,,,,,,,,,,,,,,,,,,1.401598,,,,,,,,,,,,,d824a3f8-a317-4d25-90ba-cce0d6453805,3298,,"[35.3, 25.3]",3906390,93,,,,,0.25070927,,Left Foot,,,,"[51.7, 29.5]",,Ground Pass,,16.929264,,,,Bethany England,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,178,England Women's,865,['e18b0bf7-1680-4d06-80d1-05d7e2606c7e'],29,,,,,,,,,,,,,,,England Women's,865,00:48:29.593,Pass,
,,,,,,,,,,,,,,,,,,1.2482,,,,,,,,,,,,,b9726d0a-8a33-4220-a7d1-f116e76e6fe4,3301,,"[49.5, 23.3]",3906390,93,,,,,-1.0303768,,Left Foot,,,,"[62.1, 2.3]",,Ground Pass,,24.489998,,,,Lauren Hemp,,,,,,,2,Regular Play,Bethany England,15550.0,Left Center Forward,178,England Women's,865,['e2842228-50a6-4b13-8748-8556f19a8952'],32,,,,,,,,,,,,,,,England Women's,865,00:48:32.161,Pass,
,,,,,,,,,,,,,,,,,,1.480427,,,,,,,,,,,,,2e736542-678c-4fdf-8749-c5f88cd7e097,3305,,"[73.4, 14.3]",3906390,93,,,,,2.3323894,,Left Foot,,,,"[65.2, 22.9]",,Ground Pass,,11.882761,,,,Keira Walsh,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Right Wing Back,178,England Women's,865,"['42783bc8-289b-49ca-a1c5-7d7ae9241b15', '5d2fafd1-f8f4-4384-b671-b7d0f71303ce']",38,,,,,,,,,,,,,,,England Women's,865,00:48:38.198,Pass,True
,,,,,,,,,,,,,,,,,,2.63339,,,,,,,,,,,,,a11f9c5b-bbda-46d1-a986-43cb0af28a33,3308,,"[67.1, 25.3]",3906390,93,,,,,0.9651217,,Right Foot,,,,"[94.8, 65.3]",,High Pass,,48.654804,,,,Chloe Kelly,,,True,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,178,England Women's,865,['57a873b5-ed7f-45b1-b085-9aa9fd5960f4'],40,,,,,,,,,,,,,,,England Women's,865,00:48:40.959,Pass,
,,,,,,,,,,,,,,,,,,0.854959,,,,,,,,,,,,,96adeb56-45b6-4030-88e1-063a0925db89,3311,,"[97.5, 60.4]",3906390,93,,,,,-0.8793239,,Left Foot,,,,"[110.0, 45.3]",,Low Pass,,19.60255,,Incomplete,,Lauren James,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Left Wing Back,178,England Women's,865,"['4f016594-b758-4f88-aa67-7aa1ca252d00', 'dc2ab425-78b6-4e36-9d8d-ca0414c8c9f6']",47,,,,,,,,,,,,,,,England Women's,865,00:48:47.264,Pass,
,,,,,,,,,,,,,,,,,,0.421577,,,,,,,,,,,,,46fd7d6d-b801-4d31-82f0-71a72d608a4c,3316,,"[81.6, 61.2]",3906390,93,,,,,-1.4083072,,Right Foot,,,,"[82.6, 55.1]",,Low Pass,,6.1814237,,Incomplete,,Keira Walsh,,,,,,Recovery,2,Regular Play,Lucy Bronze,10178.0,Right Center Back,178,England Women's,865,"['6ea84de9-9687-4cfd-bad6-3bf2de656a37', '90834adc-5c93-45af-86cf-51e2056d1077']",53,,,,,,,,,,,,,,,England Women's,865,00:48:53.010,Pass,
,,,,,,,,,,,,,,,,,,0.702287,,,,,,,,,,,,,a603c08e-7176-4db1-89f8-b253d56f2d28,3320,,"[41.6, 21.9]",3906390,93,,,,,-1.7553391,,Left Foot,,,,"[38.8, 6.9]",,Ground Pass,,15.259095,,,,Alexia Putellas Segura,,,,,,,2,Regular Play,Jennifer Hermoso Fuentes,10151.0,Center Forward,178,England Women's,865,['08ceff3f-366e-473b-b45d-8d0de6884398'],56,,,,,,,,,,,,,,,Spain Women's,863,00:48:56.382,Pass,
,,,,,,,,,,,,,,,,,,0.280946,,,,,,,,,,,,,5426396f-c960-4dd3-b621-53ecd99633a9,3324,,"[39.9, 6.6]",3906390,93,,,,,1.3909428,,Left Foot,,,,"[40.5, 9.9]",,Low Pass,,3.354102,,Incomplete,,Jennifer Hermoso Fuentes,,,,,,,2,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,178,England Women's,865,"['19e7bc50-2105-4fab-b1c6-734195db8398', '6cb259b9-95c7-4056-bc0b-29a44a904aa9', 'dc1e02e1-c671-4c73-a13f-ee22f39f6e2c']",57,,,,,,,,,,,,,,,Spain Women's,863,00:48:57.618,Pass,True
,,,,,,,,,,,,,,,,,,5.431885,,,,,,,,,,,,,fe2a86c8-35e3-4a51-bb1c-33eca3211d2c,3328,,"[39.0, 9.9]",3906390,94,,,,,0.19009642,,Left Foot,,,,"[107.6, 23.1]",,High Pass,,69.85843,,Incomplete,,Salma Paralluelo Ayingono,,,,,,Free Kick,2,From Free Kick,Olga  Carmona García,49836.0,Left Back,179,Spain Women's,863,"['5a3a7075-6036-4624-8fde-b478b4cd082a', '8306e197-4646-4b30-b3fd-f52f589eac79']",26,,,,,,,,,,,,,,,Spain Women's,863,00:49:26.971,Pass,
,,,,,,,,,,,,,,,,,,1.631769,,,,,,,,,,,,,389b3e0b-b0b2-4bfe-b3fd-eb12994582dc,3334,,"[1.5, 72.7]",3906390,94,,,,,-0.5185821,,Right Foot,,,,"[20.6, 61.8]",,Low Pass,,21.991362,,Incomplete,,Georgia Stanway,,,,,,,2,From Free Kick,Jessica Carter,19422.0,Center Back,179,Spain Women's,863,"['1b0fe212-0ce7-429b-9d47-f1f6daacdc9b', '266a2235-b3de-46c9-95f7-b054fe52a0c2', 'a035171a-629e-42de-9640-16fa26aae645']",36,,,,,,,,,,,,,,,England Women's,865,00:49:36.411,Pass,True
,,,,,,,,,,,,,,,,,,2.139299,,,,,,,,,,,,,e31b31b7-304f-49d7-ae17-591a4e7ca82b,3341,,"[98.5, 13.3]",3906390,95,,,,,1.2810348,,Right Foot,True,,,"[109.8, 51.2]",,High Pass,,39.548706,,,,Irene Paredes Hernandez,,,,,,Free Kick,2,From Free Kick,Teresa Abelleira Dueñas,49835.0,Center Defensive Midfield,180,Spain Women's,863,['0035c4f9-5111-4abe-84ec-1a0674046427'],30,,,,,,,,,,,,,,,Spain Women's,863,00:50:30.162,Pass,
,,,,,,,,,,,,,,,,,,1.108694,,,,,,,,,,,,,623f6277-9256-4462-a5f0-50dd9e0f1144,3343,,"[109.8, 51.2]",3906390,95,,,,,-1.1722739,,Head,,,,"[114.6, 39.8]",,High Pass,,12.369317,,Incomplete,,Jennifer Hermoso Fuentes,,,,,,,2,From Free Kick,Irene Paredes Hernandez,10165.0,Left Center Back,180,Spain Women's,863,"['96b8a797-c6d5-4503-a2f7-03883542b49e', 'f66192e2-5201-4430-94b5-00f9d64ae720']",32,,,,,,,,,,,,,,,Spain Women's,863,00:50:32.346,Pass,
,,,,,,,,,,,,,,,,,,1.89451,,,,,,,,,,,,,b075646f-71e3-492f-ba69-b91021a212c9,3348,,"[86.4, 37.8]",3906390,95,,,,,0.12526657,,Head,,,,"[99.9, 39.5]",,High Pass,,13.606616,,Incomplete,,Alexia Putellas Segura,,,,,,Recovery,2,From Free Kick,Oihane Hernández Zurbano,49889.0,Right Wing,180,Spain Women's,863,"['7c8ee8a0-1467-4401-9d5a-3fb70556c1dc', '7fca673f-d94b-4b9b-9b75-b60dfd6abb29']",39,,,,,,,,,,,,,,,Spain Women's,863,00:50:39.164,Pass,
,,,,,,,,,,,,,,,,,,1.593512,,,,,,,,,,,,,7c8ee8a0-1467-4401-9d5a-3fb70556c1dc,3351,,"[20.2, 40.6]",3906390,95,,,,True,0.98279375,,,,,,"[29.0, 53.8]",,High Pass,,15.864426,,Incomplete,,Chloe Kelly,,,,,,Recovery,2,From Free Kick,Keira Walsh,4658.0,Left Defensive Midfield,180,Spain Women's,863,"['6f4880bb-3723-4fef-be69-b66f31353d66', '7cac92b2-db3f-46fb-afb3-373cfda9cdec', 'b075646f-71e3-492f-ba69-b91021a212c9', 'f861ea22-cc1d-4988-a58b-8012827653c5']",41,,,,,,,,,,,,,,,England Women's,865,00:50:41.058,Pass,True
,,,,,,,,,,,,,,,,,,1.855499,,,,,,,,,,,,,1954f391-501e-45e2-9e02-692f0dbf2698,3356,,"[41.8, 57.4]",3906390,95,,,,,0.5853606,,Right Foot,,,,"[59.3, 69.0]",,Ground Pass,,20.995476,,,,Lauren Hemp,,,,,,,2,Regular Play,Lauren James,31531.0,Center Attacking Midfield,181,England Women's,865,['9bc2cd60-f43d-4a2c-b7bc-f6af480bd9cd'],45,,,,,,,,,,,,,,,England Women's,865,00:50:45.760,Pass,
,,,,,,,,,,,,,,,,,,0.509223,,,,,,,,,,,,,445cca36-f9b6-4835-b4f2-796c8c43d73f,3360,,"[87.3, 71.2]",3906390,95,,,,,-1.3554386,,Left Foot,,,,"[88.0, 68.0]",,Ground Pass,,3.275668,,Incomplete,,Bethany England,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Right Wing Back,181,England Women's,865,"['5fcec524-c5eb-4984-aee7-e2e1ad2a5370', 'e6837a6e-c88a-49dd-85e1-ce0e995eb966']",57,,,,,,,,,,,,,,,England Women's,865,00:50:57.650,Pass,
,,,,,,,,,,,,,,,,,,1.581988,,,,,,,,,,,,,5e96b7e5-7ba0-4d1e-a7ae-5ae2c4bb5aec,3363,,"[90.8, 80.0]",3906390,96,,,,,-0.58173966,,,,,,"[101.9, 72.7]",,High Pass,,13.28533,,,,Lauren James,,,,,,Throw-in,2,From Throw In,Lucy Bronze,10178.0,Right Center Back,182,England Women's,865,['e0bdcb1e-e74c-4e08-b79b-31e7525f3e68'],6,,,,,,,,,,,,,,,England Women's,865,00:51:06.493,Pass,
