"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-04-05","94","-1.95","6.56","Acuña Jr., Ronald",660670,571945,,"foul",,,,,2,"Ronald Acuna Jr.  grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.","R","R","R","STL","ATL","S",,,2,2,2023,"-0.3","1.48","0.07","3.27",,,,1,2,"Top",,,,,668800,,,5.936913411486784,-136.7852995452581,-6.170440598209143,-5.013781217251926,27.01261658394211,-12.375710628153978,"3.46","1.57",304,"96.2",46,"94.6",2390,"6.4",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"54.07",,,,,,,,14,5,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",210,"0","0"
"FF","2023-04-05","92.7","-1.75","6.58","Acuña Jr., Ronald",660670,571945,,"called_strike",,,,,14,"Ronald Acuna Jr.  grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.","R","R","R","STL","ATL","S",,,2,1,2023,"-0.23","1.17","0.87","2.02",,,,1,2,"Top",,,,,668800,,,7.231720791699756,-134.80542414295184,-8.544795190930127,-4.121766307069371,23.913708325976167,-16.34952649700888,"3.49","1.57",,,,"93.8",2327,"6.6",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"53.92",,,,,,,,14,4,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",205,"0","-0.049"
"SL","2023-04-05","86.9","-1.87","6.55","Acuña Jr., Ronald",660670,571945,,"ball",,,,,12,"Ronald Acuna Jr.  grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.","R","R","R","STL","ATL","B",,,1,1,2023,"0.32","0.18","0.96","2.72",,,,1,2,"Top",,,,,668800,,,6.167265465603037,-126.553022989072,-3.505110631632838,2.37512502119142,21.652977123198873,-29.761272413839965,"3.56","1.62",,,,"88.1",2419,"6.6",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"53.86",,,,,,,,14,3,"Slider",0,3,3,0,3,0,3,0,"Standard","Standard",114,"0","0.035"
"SL","2023-04-05","87.1","-1.94","6.65","Acuña Jr., Ronald",660670,571945,,"ball",,,,,9,"Ronald Acuna Jr.  grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.","R","R","R","STL","ATL","B",,,0,1,2023,"0.27","0.38","0.77","1.64",,,,1,2,"Top",,,,,668800,,,5.948640979936934,-126.77605762837227,-6.780447807169694,2.018566259358592,21.075788499761167,-27.054964324337007,"3.39","1.5",,,,"88",2367,"6.4",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"54.07",,,,,,,,14,2,"Slider",0,3,3,0,3,0,3,0,"Standard","Standard",180,"0","0.02"
"SI","2023-04-05","91.7","-2.01","6.53","Acuña Jr., Ronald",660670,571945,,"foul",,,,,11,"Ronald Acuna Jr.  grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.","R","R","R","STL","ATL","S",,,0,0,2023,"-1.15","1.09","-1.21","2.7",,,,1,2,"Top",,,,,668800,,,4.529662572169401,-133.45014705368527,-6.2395643129140845,-14.754916510178436,27.153897352409643,-17.982911140342974,"3.46","1.57",5,"75.2",-27,"92.3",2211,"6.5",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"53.95",,,,,,,,14,1,"Sinker",0,3,3,0,3,0,3,0,"Standard","Standard",212,"0","-0.026"
"CU","2023-04-05","79.5","-1.81","5.9","Acuña Jr., Ronald",660670,608717,"strikeout","swinging_strike",,,,,8,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","S",2,,1,2,2023,"1.36","-0.96","0.27","1.9",,,,1,9,"Top",,,,,575929,,,2.0239004372352136,-115.67374071673812,-0.12578639894439392,11.682278985273374,24.04057767229617,-40.96556227223933,"3.46","1.57",,,,"79.9",3285,"6.8",718697,608717,575929,502671,680977,571448,669242,641933,666185,691023,"53.69",,,"0",1,0,0,,67,4,"Curveball",1,5,5,1,5,1,5,1,"Standard","Standard",51,"0.001","-0.12"
"FF","2023-04-05","92.1","-1.95","5.85","Acuña Jr., Ronald",660670,608717,,"foul",,,,,2,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","S",,,1,1,2023,"-0.12","1.46","-0.17","2.96",,,,1,9,"Top",,,,,575929,,,4.815420538345762,-134.0880068794452,-4.725700807976364,-2.463208284178824,27.697838469987442,-13.72872860713953,"3.46","1.57",143,"85.8",75,"92.9",2533,"6.7",718697,608717,575929,502671,680977,571448,669242,641933,666185,691023,"53.85",,,,,,,,67,3,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Standard",212,"0","-0.044"
"FF","2023-04-05","92.5","-2.04","5.81","Acuña Jr., Ronald",660670,608717,,"called_strike",,,,,2,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","S",,,1,0,2023,"-0.18","1.08","-0.06","2.99",,,,1,9,"Top",,,,,575929,,,5.481205823472312,-134.6366652267242,-3.7975102580293436,-3.360987786677754,27.182104301335855,-18.422911776277775,"3.56","1.65",,,,"93.5",2601,"6.7",718697,608717,575929,502671,680977,571448,669242,641933,666185,691023,"53.79",,,,,,,,67,2,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Standard",206,"0","-0.033"
"FF","2023-04-05","92.6","-2.11","5.75","Acuña Jr., Ronald",660670,608717,,"ball",,,,,14,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","B",,,0,0,2023,"-0.08","0.91","1.36","1.65",,,,1,9,"Top",,,,,575929,,,9.125763525995906,-134.45032446909923,-6.686843132230864,-2.9518887541149907,28.509263337031722,-19.808533103319743,"3.58","1.65",,,,"93.3",2682,"6.8",718697,608717,575929,502671,680977,571448,669242,641933,666185,691023,"53.73",,,,,,,,67,1,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Standard",208,"0","0.026"
"CU","2023-04-05","77.8","-2","6.59","Acuña Jr., Ronald",660670,571945,"single","hit_into_play",,,,,14,"Ronald Acuna Jr.  singles on a ground ball to shortstop Tommy Edman.","R","R","R","STL","ATL","X",6,"ground_ball",1,2,2023,"0.96","-1.32","0.74","1.4",,,,0,1,"Top",106.08,154.46,,,668800,,,4.115794189137093,-113.22596303179105,-1.755885662331838,7.4371548018991245,22.061430167911777,-43.37679977703076,"3.46","1.57",8,"91.9",-11,"77.9",2685,"6.5",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"53.96",0.149,0.134,"0.9",1,1,0,2,1,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",32,"-0.036","0.449"
"FF","2023-04-05","93.6","-2.28","6.3","Acuña Jr., Ronald",660670,571945,,"ball",,,,,12,"Ronald Acuna Jr.  singles on a ground ball to shortstop Tommy Edman.","R","R","R","STL","ATL","B",,,0,2,2023,"-0.49","1.23","0.83","3.76",,,,0,1,"Top",,,,,668800,,,9.12824642052249,-136.04915169546172,-3.5326863311121564,-8.123434733095381,29.321117200005652,-16.284003091368234,"3.51","1.62",,,,"93.9",2327,"6.5",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"54",,,,,,,,1,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",218,"0","0.022"
"CU","2023-04-05","77.4","-1.96","6.62","Acuña Jr., Ronald",660670,571945,,"foul",,,,,1,"Ronald Acuna Jr.  singles on a ground ball to shortstop Tommy Edman.","R","R","R","STL","ATL","S",,,0,2,2023,"0.68","-1.23","-0.46","2.99",,,,0,1,"Top",,,,,668800,,,1.9756730029675433,-112.66592924756446,1.4306864172605775,5.401812717876435,20.40763764369803,-43.15704583040087,"3.46","1.57",7,"76.5",-22,"77.6",2554,"6.4",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"54.07",,,,,,,,1,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",32,"0","0"
"SI","2023-04-05","91.9","-2.18","6.48","Acuña Jr., Ronald",660670,571945,,"foul",,,,,11,"Ronald Acuna Jr.  singles on a ground ball to shortstop Tommy Edman.","R","R","R","STL","ATL","S",,,0,1,2023,"-1.26","1.04","-1.21","2.82",,,,0,1,"Top",,,,,668800,,,5.237867888688301,-133.77696954156193,-5.753761440710788,-16.318148962812604,26.21513478888336,-18.697082273858726,"3.46","1.57",1,"38",-73,"92.8",2245,"6.6",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"53.9",,,,,,,,1,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",215,"0","-0.048"
"FF","2023-04-05","93","-2.19","6.48","Acuña Jr., Ronald",660670,571945,,"swinging_strike",,,,,2,"Ronald Acuna Jr.  singles on a ground ball to shortstop Tommy Edman.","R","R","R","STL","ATL","S",,,0,0,2023,"-0.43","1.34","0.06","3.5",,,,0,1,"Top",,,,,668800,,,6.728098329695362,-135.29379017374205,-4.802848169094513,-6.711181631346022,30.096348713326456,-14.886827123984697,"3.46","1.57",,,,"93.2",2321,"6.5",718697,571945,668800,502671,680977,571448,669242,676475,666185,691023,"54.02",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",212,"0","-0.038"
"CU","2023-04-04","77.3","1.53","5.56","Acuña Jr., Ronald",660670,571927,"single","hit_into_play",,,,,8,"Ronald Acuna Jr.  singles on a ground ball to third baseman Nolan Arenado.  Ronald Acuna Jr.  out at 2nd, first baseman Paul Goldschmidt to pitcher Steven Matz to first baseman Paul Goldschmidt.","R","R","L","STL","ATL","X",5,"ground_ball",2,1,2023,"-1.08","-0.81","-0.27","2.01",,,,1,4,"Top",97.26,144.28,,,575929,,,-1.8735987929892288,-112.60400359597335,0.9066970813296662,-8.823332262234292,21.738703884994585,-39.47743084309677,"3.46","1.57",5,"93.4",-24,"77.4",2414,"6.4",718711,571927,575929,502671,600301,571448,669242,666185,641933,691023,"54.06",0.074,0.067,"0.9",1,1,0,2,28,4,"Curveball",0,4,4,0,4,0,4,0,"Standard","Standard",323,"0.006","0.235"
"SL","2023-04-04","88.7","1.56","5.57","Acuña Jr., Ronald",660670,571927,,"ball",,,,,11,"Ronald Acuna Jr.  singles on a ground ball to third baseman Nolan Arenado.  Ronald Acuna Jr.  out at 2nd, first baseman Paul Goldschmidt to pitcher Steven Matz to first baseman Paul Goldschmidt.","R","R","L","STL","ATL","B",,,1,1,2023,"0.02","0.73","-1.34","3.4",,,,1,4,"Top",,,,,575929,,,-7.163158691203418,-129.14555439265007,-0.8181878096508803,1.6681471597315145,25.098326062830008,-24.012700399625817,"3.54","1.6",,,,"89.2",2171,"6.4",718711,571927,575929,502671,600301,571448,669242,666185,641933,691023,"54.08",,,,,,,,28,3,"Slider",0,4,4,0,4,0,4,0,"Standard","Standard",132,"0","0.035"
"SI","2023-04-04","93","1.49","5.59","Acuña Jr., Ronald",660670,571927,,"called_strike",,,,,7,"Ronald Acuna Jr.  singles on a ground ball to third baseman Nolan Arenado.  Ronald Acuna Jr.  out at 2nd, first baseman Paul Goldschmidt to pitcher Steven Matz to first baseman Paul Goldschmidt.","R","R","L","STL","ATL","S",,,1,0,2023,"1.41","1.08","-0.52","2.16",,,,1,4,"Top",,,,,575929,,,-8.27633401407001,-135.1886589050838,-5.387801872587147,19.136371396133654,28.7958378100755,-17.942712436347524,"3.49","1.6",,,,"93.4",2237,"6.6",718711,571927,575929,502671,600301,571448,669242,666185,641933,691023,"53.95",,,,,,,,28,2,"Sinker",0,4,4,0,4,0,4,0,"Standard","Standard",123,"0","-0.033"
"SI","2023-04-04","93.4","1.71","5.68","Acuña Jr., Ronald",660670,571927,,"ball",,,,,12,"Ronald Acuna Jr.  singles on a ground ball to third baseman Nolan Arenado.  Ronald Acuna Jr.  out at 2nd, first baseman Paul Goldschmidt to pitcher Steven Matz to first baseman Paul Goldschmidt.","R","R","L","STL","ATL","B",,,0,0,2023,"1.2","1.05","0.25","3.73",,,,1,4,"Top",,,,,575929,,,-6.45050077120486,-136.08233260618067,-1.6898460662534607,16.24342779157577,26.21075449221782,-18.82328340861982,"3.46","1.57",,,,"94.5",2311,"6.6",718711,571927,575929,502671,600301,571448,669242,666185,641933,691023,"53.89",,,,,,,,28,1,"Sinker",0,4,4,0,4,0,4,0,"Standard","Standard",119,"0","0.026"
"CU","2023-04-04","78.3","1.65","5.68","Acuña Jr., Ronald",660670,571927,"field_out","hit_into_play",,,,,8,"Ronald Acuna Jr.  lines out sharply to left fielder Dylan Carlson.","R","R","L","STL","ATL","X",7,"line_drive",1,2,2023,"-0.95","-0.78","0.13","1.81",,,607680,0,2,"Top",83.54,60.69,,,575929,,,-1.5248521224067744,-114.00511711212188,-0.0030675795442995923,-7.991114980493843,21.912077971918276,-39.17368802322065,"3.46","1.57",357,"105.1",21,"78.9",2367,"6.7",718711,571927,575929,502671,600301,571448,669242,666185,641933,691023,"53.75",0.746,1.153,"0",1,0,0,6,13,4,"Curveball",0,3,3,0,3,0,3,0,"Standard","Standard",322,"0.02","-0.255"
"SL","2023-04-04","88.5","1.71","5.57","Acuña Jr., Ronald",660670,571927,,"called_strike",,,,,1,"Ronald Acuna Jr.  lines out sharply to left fielder Dylan Carlson.","R","R","L","STL","ATL","S",,,1,1,2023,"0.25","0.34","-0.76","3.07",,,607680,0,2,"Top",,,,,575929,,,-6.613688095000595,-128.92903948374732,-0.8227868630207225,4.0512298239021804,23.631871039472482,-28.370545707449452,"3.54","1.62",,,,"89.7",2095,"6.7",718711,571927,575929,502671,600301,571448,669242,666185,641933,691023,"53.78",,,,,,,,13,3,"Slider",0,3,3,0,3,0,3,0,"Standard","Standard",139,"0","-0.086"
"SI","2023-04-04","94.1","1.65","5.61","Acuña Jr., Ronald",660670,571927,,"ball",,,,,11,"Ronald Acuna Jr.  lines out sharply to left fielder Dylan Carlson.","R","R","L","STL","ATL","B",,,0,1,2023,"1.43","0.75","-0.78","4.08",,,607680,0,2,"Top",,,,,575929,,,-9.537901316425666,-136.81892976622584,0.08359387460203094,20.062587663038848,28.805143719796003,-22.96992879066528,"3.51","1.57",,,,"94.9",2323,"6.7",718711,571927,575929,502671,600301,571448,669242,666185,641933,691023,"53.83",,,,,,,,13,2,"Sinker",0,3,3,0,3,0,3,0,"Standard","Standard",119,"0","0.04"
"CH","2023-04-04","83.5","1.79","5.44","Acuña Jr., Ronald",660670,571927,,"swinging_strike",,,,,6,"Ronald Acuna Jr.  lines out sharply to left fielder Dylan Carlson.","R","R","L","STL","ATL","S",,,0,0,2023,"1.36","-0.3","0.55","2.25",,,607680,0,2,"Top",,,,,575929,,,-5.558163009404359,-121.43752965736992,-0.29842348998418955,14.569330133300506,23.679684504682374,-35.30609530117383,"3.46","1.57",,,,"84.1",2314,"6.7",718711,571927,575929,502671,600301,571448,669242,666185,641933,691023,"53.8",,,,,,,,13,1,"Changeup",0,3,3,0,3,0,3,0,"Standard","Standard",85,"0","-0.055"
"FC","2023-04-04","87.9","-1.52","6.43","Acuña Jr., Ronald",660670,572403,"strikeout","swinging_strike_blocked",,,,,14,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","S",2,,2,2,2023,"0.34","-0.18","1.04","0.47",669221,,592696,2,6,"Top",,,,,575929,,,5.525189109511478,-127.83864743499609,-8.018490971481025,2.662338701408395,24.040383891990903,-32.79469870895345,"3.46","1.57",,,,"88.4",2394,"6.4",718711,572403,575929,502671,600301,571448,669242,666185,641933,691023,"54.05",,,"0",1,0,0,,47,5,"Cutter",1,4,4,1,4,1,4,1,"Standard","Standard",94,"0.023","-0.394"
"SI","2023-04-04","96.1","-1.23","6.42","Acuña Jr., Ronald",660670,572403,,"swinging_strike",,,,,7,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","S",,,2,1,2023,"-0.9","0.91","-0.51","1.47",669221,,592696,2,6,"Top",,,,,575929,,,3.972583118941086,-139.61435688572453,-9.623131197358212,-12.664179574495746,30.921414297668118,-18.27383809710349,"3.46","1.57",,,,"96.5",2354,"6.6",718711,572403,575929,502671,600301,571448,669242,666185,641933,691023,"53.91",,,,,,,,47,4,"Sinker",1,4,4,1,4,1,4,1,"Standard","Standard",207,"0","-0.14"
"CH","2023-04-04","88.3","-1.28","6.41","Acuña Jr., Ronald",660670,572403,,"ball",,,,,13,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","B",,,1,1,2023,"-0.54","0.06","-1.15","2.24",669221,,592696,2,6,"Top",,,,,575929,,,1.4533193119597605,-128.70345029700312,-4.273587732618006,-6.311830277728328,24.761922518294732,-30.8236665344944,"3.54","1.62",,,,"89",1364,"6.4",718711,572403,575929,502671,600301,571448,669242,666185,641933,691023,"54.05",,,,,,,,47,3,"Changeup",1,4,4,1,4,1,4,1,"Standard","Standard",218,"0","0.051"
"CH","2023-04-04","89.1","-1.29","6.49","Acuña Jr., Ronald",660670,572403,,"ball",,,,,11,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","B",,,0,1,2023,"-0.48","0.39","-1.29","2.84",669221,,592696,2,6,"Top",,,,,575929,,,1.0093778817118177,-129.79236370792557,-3.7863803063798818,-5.690386528697291,26.201284128714978,-27.13960070651459,"3.49","1.57",,,,"89.4",1464,"6.3",718711,572403,575929,502671,600301,571448,669242,666185,641933,691023,"54.18",,,,,,,,47,2,"Changeup",1,4,4,1,4,1,4,1,"Standard","Standard",217,"0","0.06"
"SI","2023-04-04","94.3","-1.33","6.49","Acuña Jr., Ronald",660670,572403,,"foul",,,,,13,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","S",,,0,0,2023,"-0.84","0.77","-1.08","2.3",669221,,592696,2,6,"Top",,,,,575929,,,2.5302498721591133,-137.23303277499923,-6.93697433177056,-11.143200278559359,29.433222697915255,-21.17240579877993,"3.46","1.57",2,"41.8",-53,"94.7",2332,"6.4",718711,572403,575929,502671,600301,571448,669242,666185,641933,691023,"54.07",,,,,,,,47,1,"Sinker",1,4,4,1,4,1,4,1,"Standard","Standard",203,"0","-0.086"
"SL","2023-04-04","88","-2","6.63","Acuña Jr., Ronald",660670,606149,"strikeout","swinging_strike_blocked",,,,,14,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","S",2,,1,2,2023,"0.18","0.54","0.19","0.66",,,592696,1,9,"Top",,,,,575929,,,4.904877621623212,-127.83867273884896,-9.427349477076335,1.0177387816107226,24.760295094302368,-24.56741908419529,"3.46","1.57",,,,"87.3",2552,"5.8",718711,606149,575929,502671,680977,571448,669242,666185,641933,691023,"54.68",,,"0",1,0,0,,69,4,"Slider",1,4,4,1,4,1,4,1,"Standard","Standard",234,"0.004","-0.212"
"FF","2023-04-04","92.5","-1.88","6.75","Acuña Jr., Ronald",660670,606149,,"ball",,,,,13,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","B",,,0,2,2023,"-0.7","1.35","-1.27","2.35",,,592696,1,9,"Top",,,,,575929,,,3.056057958189063,-134.5427623232395,-8.255454984555984,-9.211194945600475,30.078467818147857,-14.182731138245218,"3.51","1.57",,,,"91.7",2205,"5.9",718711,606149,575929,502671,680977,571448,669242,666185,641933,691023,"54.59",,,,,,,,69,3,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard",211,"0","0.027"
"FF","2023-04-04","95.3","-1.77","6.68","Acuña Jr., Ronald",660670,606149,,"called_strike",,,,,9,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","S",,,0,1,2023,"-0.75","1.35","0.56","2.22",,,592696,1,9,"Top",,,,,575929,,,7.745490772704347,-138.39133623998535,-9.019086619575425,-11.364428563607662,30.481492257288313,-13.002012092403884,"3.63","1.67",,,,"94.6",2442,"6",718711,606149,575929,502671,680977,571448,669242,666185,641933,691023,"54.54",,,,,,,,69,2,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard",208,"0","-0.064"
"SL","2023-04-04","86.4","-1.91","6.7","Acuña Jr., Ronald",660670,606149,,"swinging_strike",,,,,7,"Ronald Acuna Jr.  strikes out swinging.","R","R","R","STL","ATL","S",,,0,0,2023,"0.11","0.42","-0.36","2.07",,,592696,1,9,"Top",,,,,575929,,,3.4227791216683765,-125.67041280487348,-5.607922520772199,0.4809498314228617,26.353827318353606,-26.74011631582899,"3.46","1.57",,,,"85.5",2391,"5.8",718711,606149,575929,502671,680977,571448,669242,666185,641933,691023,"54.72",,,,,,,,69,1,"Slider",1,4,4,1,4,1,4,1,"Standard","Standard",198,"0","-0.049"
"SI","2023-04-04","95","1.52","5.74","Acuña Jr., Ronald",660670,571927,"single","hit_into_play",,,,,4,"Ronald Acuna Jr.  singles on a fly ball to right fielder Jordan Walker.","R","R","L","STL","ATL","X",9,"fly_ball",0,0,2023,"1.1","1.02","-0.79","2.69",,,,0,1,"Top",186.3,121.75,,,575929,,,-8.531326071096252,-138.1855302213153,-4.701444015239433,15.907129030862125,27.602097155136686,-18.16034413450693,"3.46","1.57",234,"69.2",37,"95.8",2324,"6.5",718711,571927,575929,502671,600301,571448,669242,666185,641933,691023,"53.98",0.677,0.634,"0.9",1,1,0,4,1,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",119,"-0.036","0.385"
"CH","2023-04-03","85.1","-2.33","5.48","Acuña Jr., Ronald",660670,663765,"walk","ball",,,,,14,"Ronald Acuna Jr.  walks.","R","R","R","STL","ATL","B",,,3,2,2023,"-0.9","0.72","1","1.56",,,,1,4,"Top",,,,,575929,,,9.712239444756513,-123.51819918012926,-4.340917141167026,-11.116671445705176,24.12567232621707,-24.0743118260333,"3.5","1.57",,,,"86",1369,"7",718727,663765,575929,502671,680977,571448,669242,676475,641933,691023,"53.55",,,"0.7",1,0,0,,33,8,"Changeup",1,6,6,1,6,1,6,1,"Standard","Standard",230,"-0.006","0.226"
"FF","2023-04-03","90.8","-2.54","5.54","Acuña Jr., Ronald",660670,663765,,"foul",,,,,7,"Ronald Acuna Jr.  walks.","R","R","R","STL","ATL","S",,,3,2,2023,"-0.36","1.06","-0.59","1.67",,,,1,4,"Top",,,,,575929,,,5.675552961021647,-132.03754430168684,-6.108207344883303,-5.387496241224308,27.09648251957847,-18.61868585505937,"3.45","1.57",6,"97.2",-16,"91.6",2117,"6.7",718727,663765,575929,502671,680977,571448,669242,676475,641933,691023,"53.76",,,,,,,,33,7,"4-Seam Fastball",1,6,6,1,6,1,6,1,"Standard","Standard",213,"0","0"
"SI","2023-04-03","90.5","-2.53","5.19","Acuña Jr., Ronald",660670,663765,,"foul",,,,,6,"Ronald Acuna Jr.  walks.","R","R","R","STL","ATL","S",,,3,2,2023,"-0.84","0.25","0.45","2.63",,,,1,4,"Top",,,,,575929,,,9.317263027266042,-131.62425560047376,-1.0660655174852722,-11.48048462070448,23.003797929739775,-29.252013368345775,"3.45","1.57",235,"82.6",51,"92.1",1891,"6.9",718727,663765,575929,502671,680977,571448,669242,676475,641933,691023,"53.63",,,,,,,,33,6,"Sinker",1,6,6,1,6,1,6,1,"Standard","Standard",215,"0","0"
"SI","2023-04-03","90.2","-2.71","5.33","Acuña Jr., Ronald",660670,663765,,"foul",,,,,13,"Ronald Acuna Jr.  walks.","R","R","R","STL","ATL","S",,,3,1,2023,"-1.07","0.44","-1.1","2.25",,,,1,4,"Top",,,,,575929,,,6.36097871489082,-131.33345704989011,-2.7285261751069356,-13.733445374335245,24.627611939156314,-26.675805589181447,"3.45","1.57",3,"46.6",-33,"91.5",1964,"6.8",718727,663765,575929,502671,680977,571448,669242,676475,641933,691023,"53.69",,,,,,,,33,5,"Sinker",1,6,6,1,6,1,6,1,"Standard","Standard",213,"0","-0.066"
"SI","2023-04-03","90.6","-2.55","5.36","Acuña Jr., Ronald",660670,663765,,"ball",,,,,13,"Ronald Acuna Jr.  walks.","R","R","R","STL","ATL","B",,,2,1,2023,"-1.05","0.53","-1.67","1.78",,,,1,4,"Top",,,,,575929,,,4.504932682063833,-131.92437100981155,-4.268311555130527,-13.265007170433531,25.371630019033635,-25.272964674580443,"3.45","1.57",,,,"92",2005,"6.9",718727,663765,575929,502671,680977,571448,669242,676475,641933,691023,"53.61",,,,,,,,33,4,"Sinker",1,6,6,1,6,1,6,1,"Standard","Standard",217,"0","0.078"
"SL","2023-04-03","82.8","-2.58","5.22","Acuña Jr., Ronald",660670,663765,,"foul",,,,,9,"Ronald Acuna Jr.  walks.","R","R","R","STL","ATL","S",,,2,0,2023,"0.49","0.39","0.5","2.05",,,,1,4,"Top",,,,,575929,,,6.158214032596225,-120.61513787901802,-1.6231347087187102,3.780761146112685,19.99290558649807,-28.281100487869008,"3.45","1.57",211,"74",55,"84.1",2555,"6.8",718727,663765,575929,502671,680977,571448,669242,676475,641933,691023,"53.72",,,,,,,,33,3,"Slider",1,6,6,1,6,1,6,1,"Standard","Standard",53,"0","-0.039"
"SI","2023-04-03","90.7","-2.62","5.28","Acuña Jr., Ronald",660670,663765,,"ball",,,,,13,"Ronald Acuna Jr.  walks.","R","R","R","STL","ATL","B",,,1,0,2023,"-1.02","0.5","-1.17","2.15",,,,1,4,"Top",,,,,575929,,,5.897362077711647,-132.12661729074887,-3.0886289483241294,-13.210260905187484,24.964061464868134,-25.885684037176055,"3.45","1.59",,,,"92.3",2029,"7",718727,663765,575929,502671,680977,571448,669242,676475,641933,691023,"53.55",,,,,,,,33,2,"Sinker",1,6,6,1,6,1,6,1,"Standard","Standard",214,"0","0.041"
