GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,42000101,500,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,0,57,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-127,23,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,501,202722,Davis Bertans,1610612764,Washington Wizards,3,0,45,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,27,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,509,201588,George Hill,1610612755,Philadelphia 76ers,3,0,26,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,237,70,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,519,1627732,Ben Simmons,1610612755,Philadelphia 76ers,3,0,0,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,194,193,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,527,1629003,Shake Milton,1610612755,Philadelphia 76ers,4,11,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-93,252,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,529,201577,Robin Lopez,1610612764,Washington Wizards,4,11,18,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-9,90,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,531,201588,George Hill,1610612755,Philadelphia 76ers,4,10,55,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,11,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,546,202722,Davis Bertans,1610612764,Washington Wizards,4,10,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,68,251,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,548,202699,Tobias Harris,1610612755,Philadelphia 76ers,4,10,8,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,11,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,550,201577,Robin Lopez,1610612764,Washington Wizards,4,9,55,Made Shot,Hook Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,14,31,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,552,202699,Tobias Harris,1610612755,Philadelphia 76ers,4,9,42,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,54,184,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,554,201577,Robin Lopez,1610612764,Washington Wizards,4,9,26,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,1,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,557,202397,Ish Smith,1610612764,Washington Wizards,4,8,56,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,5,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,563,202699,Tobias Harris,1610612755,Philadelphia 76ers,4,8,39,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-139,13,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,565,201566,Russell Westbrook,1610612764,Washington Wizards,4,8,17,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-13,121,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,573,202699,Tobias Harris,1610612755,Philadelphia 76ers,4,7,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,32,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,577,202397,Ish Smith,1610612764,Washington Wizards,4,7,42,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-114,106,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,579,203552,Seth Curry,1610612755,Philadelphia 76ers,4,7,31,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,33,178,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,581,1629060,Rui Hachimura,1610612764,Washington Wizards,4,7,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,143,222,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,583,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,7,2,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,62,147,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,585,202722,Davis Bertans,1610612764,Washington Wizards,4,6,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,99,260,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,593,203552,Seth Curry,1610612755,Philadelphia 76ers,4,6,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,2,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,597,203552,Seth Curry,1610612755,Philadelphia 76ers,4,5,38,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-224,132,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,599,201577,Robin Lopez,1610612764,Washington Wizards,4,5,27,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-40,103,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,611,202699,Tobias Harris,1610612755,Philadelphia 76ers,4,4,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-163,212,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,615,201980,Danny Green,1610612755,Philadelphia 76ers,4,4,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-168,188,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,617,203078,Bradley Beal,1610612764,Washington Wizards,4,4,2,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-9,62,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,623,203552,Seth Curry,1610612755,Philadelphia 76ers,4,3,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,70,267,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,625,1627732,Ben Simmons,1610612755,Philadelphia 76ers,4,3,36,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,3,96,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,627,202699,Tobias Harris,1610612755,Philadelphia 76ers,4,3,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,21,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,629,203078,Bradley Beal,1610612764,Washington Wizards,4,3,8,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,13,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,632,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,2,54,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-139,95,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,633,1629655,Daniel Gafford,1610612764,Washington Wizards,4,2,37,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,6,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,635,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,2,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,87,1,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,636,202722,Davis Bertans,1610612764,Washington Wizards,4,2,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,112,248,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,638,202699,Tobias Harris,1610612755,Philadelphia 76ers,4,1,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,4,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,641,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,1,44,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,63,37,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,644,1629060,Rui Hachimura,1610612764,Washington Wizards,4,1,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-152,229,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,646,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,1,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-3,265,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,658,202722,Davis Bertans,1610612764,Washington Wizards,4,0,47,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,8,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,674,201566,Russell Westbrook,1610612764,Washington Wizards,4,0,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,1,1,0,20210523,PHI,WAS
Shot Chart Detail,42000101,680,203078,Bradley Beal,1610612764,Washington Wizards,4,0,8,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,1,20210523,PHI,WAS
Shot Chart Detail,42000101,686,203078,Bradley Beal,1610612764,Washington Wizards,4,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-198,141,1,0,20210523,PHI,WAS
Shot Chart Detail,42000304,7,201950,Jrue Holiday,1610612749,Milwaukee Bucks,1,11,40,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,184,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,9,203114,Khris Middleton,1610612749,Milwaukee Bucks,1,11,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,155,196,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,11,203992,Bogdan Bogdanovic,1610612737,Atlanta Hawks,1,11,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,226,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,13,201950,Jrue Holiday,1610612749,Milwaukee Bucks,1,11,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,14,1628989,Kevin Huerter,1610612737,Atlanta Hawks,1,10,49,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-103,182,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,15,201572,Brook Lopez,1610612749,Milwaukee Bucks,1,10,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,222,110,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,18,1628381,John Collins,1610612737,Atlanta Hawks,1,10,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,13,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,30,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,48,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-38,113,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,32,101150,Lou Williams,1610612737,Atlanta Hawks,1,9,37,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-41,210,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,35,203991,Clint Capela,1610612737,Atlanta Hawks,1,9,12,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,9,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,38,203114,Khris Middleton,1610612749,Milwaukee Bucks,1,8,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-166,201,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,43,1628989,Kevin Huerter,1610612737,Atlanta Hawks,1,8,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,14,267,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,45,200782,P.J. Tucker,1610612749,Milwaukee Bucks,1,7,55,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,-6,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,47,1628381,John Collins,1610612737,Atlanta Hawks,1,7,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-120,235,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,53,203114,Khris Middleton,1610612749,Milwaukee Bucks,1,7,16,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1,33,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,55,203992,Bogdan Bogdanovic,1610612737,Atlanta Hawks,1,6,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,35,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,59,101150,Lou Williams,1610612737,Atlanta Hawks,1,6,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-163,185,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,60,201950,Jrue Holiday,1610612749,Milwaukee Bucks,1,6,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,136,206,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,62,1628381,John Collins,1610612737,Atlanta Hawks,1,6,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-53,250,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,64,201572,Brook Lopez,1610612749,Milwaukee Bucks,1,5,54,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,66,203992,Bogdan Bogdanovic,1610612737,Atlanta Hawks,1,5,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,95,129,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,68,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,227,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,70,200782,P.J. Tucker,1610612749,Milwaukee Bucks,1,5,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,80,203114,Khris Middleton,1610612749,Milwaukee Bucks,1,4,32,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-19,131,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,81,1627739,Kris Dunn,1610612737,Atlanta Hawks,1,4,8,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,34,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,86,203992,Bogdan Bogdanovic,1610612737,Atlanta Hawks,1,3,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,132,227,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,94,1628381,John Collins,1610612737,Atlanta Hawks,1,3,43,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,33,48,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,96,1626171,Bobby Portis,1610612749,Milwaukee Bucks,1,3,24,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-1,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,102,200782,P.J. Tucker,1610612749,Milwaukee Bucks,1,3,14,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,-24,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,104,1629629,Cam Reddish,1610612737,Atlanta Hawks,1,2,56,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-13,29,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,112,1629629,Cam Reddish,1610612737,Atlanta Hawks,1,2,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,45,268,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,116,201568,Danilo Gallinari,1610612737,Atlanta Hawks,1,2,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,9,282,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,118,203114,Khris Middleton,1610612749,Milwaukee Bucks,1,1,55,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,6,85,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,125,1627854,Bryn Forbes,1610612749,Milwaukee Bucks,1,1,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,202,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,127,1629629,Cam Reddish,1610612737,Atlanta Hawks,1,1,25,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,10,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,129,1626171,Bobby Portis,1610612749,Milwaukee Bucks,1,1,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,51,241,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,131,201568,Danilo Gallinari,1610612737,Atlanta Hawks,1,0,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-52,257,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,133,1626171,Bobby Portis,1610612749,Milwaukee Bucks,1,0,43,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,52,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,135,1627854,Bryn Forbes,1610612749,Milwaukee Bucks,1,0,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-18,248,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,137,201568,Danilo Gallinari,1610612737,Atlanta Hawks,1,0,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-9,272,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,139,203114,Khris Middleton,1610612749,Milwaukee Bucks,1,0,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,78,236,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,142,1628989,Kevin Huerter,1610612737,Atlanta Hawks,1,0,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,38,269,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,155,1627854,Bryn Forbes,1610612749,Milwaukee Bucks,2,11,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-66,241,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,157,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,11,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,106,62,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,159,201568,Danilo Gallinari,1610612737,Atlanta Hawks,2,10,58,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,94,231,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,163,1630168,Onyeka Okongwu,1610612737,Atlanta Hawks,2,10,42,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,36,106,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,165,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,30,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,2,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,172,1630168,Onyeka Okongwu,1610612737,Atlanta Hawks,2,10,17,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,177,1628989,Kevin Huerter,1610612737,Atlanta Hawks,2,9,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,190,174,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,179,1626192,Pat Connaughton,1610612749,Milwaukee Bucks,2,9,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,202,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,188,101150,Lou Williams,1610612737,Atlanta Hawks,2,9,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,11,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,190,1626192,Pat Connaughton,1610612749,Milwaukee Bucks,2,9,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-17,248,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,192,1630168,Onyeka Okongwu,1610612737,Atlanta Hawks,2,9,1,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-24,35,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,200,1627854,Bryn Forbes,1610612749,Milwaukee Bucks,2,8,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-5,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,204,201568,Danilo Gallinari,1610612737,Atlanta Hawks,2,8,21,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,15,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,206,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,8,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-155,195,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,208,1628989,Kevin Huerter,1610612737,Atlanta Hawks,2,7,55,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,43,29,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,209,203114,Khris Middleton,1610612749,Milwaukee Bucks,2,7,29,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-152,154,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,217,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,7,17,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-62,132,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,220,1629629,Cam Reddish,1610612737,Atlanta Hawks,2,7,3,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-44,122,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,222,201950,Jrue Holiday,1610612749,Milwaukee Bucks,2,6,51,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-36,60,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,225,200782,P.J. Tucker,1610612749,Milwaukee Bucks,2,6,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,12,1,0,20210629,ATL,MIL
Shot Chart Detail,42000304,227,203992,Bogdan Bogdanovic,1610612737,Atlanta Hawks,2,6,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-206,134,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,229,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,6,1,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,5,1,1,20210629,ATL,MIL
Shot Chart Detail,42000304,241,201572,Brook Lopez,1610612749,Milwaukee Bucks,2,5,31,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,78,29,1,0,20210629,ATL,MIL
